uuid,gpu_name,elapsed_s,matmuls,dtype,n,tflops
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,327.9,20,bf16,8192,217.881
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,328.0,20,bf16,8192,217.579
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,328.1,20,bf16,8192,217.471
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,328.2,20,bf16,8192,217.763
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,328.3,20,bf16,8192,217.845
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,328.4,20,bf16,8192,216.424
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,328.5,20,bf16,8192,217.872
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,328.6,20,bf16,8192,217.819
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,328.71,20,bf16,8192,217.876
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,328.81,20,bf16,8192,217.749
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,328.91,20,bf16,8192,216.188
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,329.01,20,bf16,8192,217.982
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,329.11,20,bf16,8192,217.967
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,329.21,20,bf16,8192,217.826
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,329.31,20,bf16,8192,217.741
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,329.41,20,bf16,8192,217.4
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,329.51,20,bf16,8192,216.356
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,329.62,20,bf16,8192,218.089
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,329.72,20,bf16,8192,217.807
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,329.82,20,bf16,8192,217.698
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,329.92,20,bf16,8192,217.745
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,330.02,20,bf16,8192,217.756
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,330.12,20,bf16,8192,215.818
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,330.22,20,bf16,8192,218.228
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,330.32,20,bf16,8192,217.706
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,330.42,20,bf16,8192,217.765
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,330.53,20,bf16,8192,217.842
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,330.63,20,bf16,8192,217.88
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,330.73,20,bf16,8192,216.319
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,330.83,20,bf16,8192,218.175
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,330.93,20,bf16,8192,217.933
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,331.03,20,bf16,8192,217.941
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,331.13,20,bf16,8192,217.671
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,331.23,20,bf16,8192,217.45
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,331.33,20,bf16,8192,216.39
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,331.44,20,bf16,8192,217.981
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,331.54,20,bf16,8192,217.866
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,331.64,20,bf16,8192,217.696
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,331.74,20,bf16,8192,217.837
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,331.84,20,bf16,8192,217.927
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,331.94,20,bf16,8192,216.394
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,332.04,20,bf16,8192,218.076
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,332.14,20,bf16,8192,217.461
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,332.24,20,bf16,8192,217.879
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,332.34,20,bf16,8192,217.824
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,332.45,20,bf16,8192,217.927
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,332.55,20,bf16,8192,216.194
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,332.65,20,bf16,8192,217.809
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,332.75,20,bf16,8192,217.841
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,332.85,20,bf16,8192,217.78
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,332.95,20,bf16,8192,217.799
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,333.05,20,bf16,8192,217.754
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,333.15,20,bf16,8192,216.253
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,333.26,20,bf16,8192,217.933
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,333.36,20,bf16,8192,217.806
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,333.46,20,bf16,8192,217.874
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,333.56,20,bf16,8192,217.533
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,333.66,20,bf16,8192,217.676
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,333.76,20,bf16,8192,216.395
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,333.86,20,bf16,8192,217.783
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,333.96,20,bf16,8192,217.414
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,334.06,20,bf16,8192,217.705
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,334.16,20,bf16,8192,217.811
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,334.27,20,bf16,8192,217.798
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,334.37,20,bf16,8192,216.241
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,334.47,20,bf16,8192,217.946
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,334.57,20,bf16,8192,217.599
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,334.67,20,bf16,8192,217.767
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,334.77,20,bf16,8192,217.93
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,334.87,20,bf16,8192,217.844
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,334.97,20,bf16,8192,216.43
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,335.07,20,bf16,8192,218.056
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,335.18,20,bf16,8192,217.87
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,335.28,20,bf16,8192,217.979
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,335.38,20,bf16,8192,217.647
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,335.48,20,bf16,8192,217.791
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,335.58,20,bf16,8192,216.352
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,335.68,20,bf16,8192,217.539
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,335.78,20,bf16,8192,217.766
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,335.88,20,bf16,8192,217.796
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,335.98,20,bf16,8192,217.878
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,336.09,20,bf16,8192,217.859
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,336.19,20,bf16,8192,216.154
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,336.29,20,bf16,8192,217.652
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,336.39,20,bf16,8192,217.426
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,336.49,20,bf16,8192,217.744
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,336.59,20,bf16,8192,217.594
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,336.69,20,bf16,8192,217.71
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,336.79,20,bf16,8192,215.744
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,336.9,20,bf16,8192,217.849
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,337.0,20,bf16,8192,217.753
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,337.1,20,bf16,8192,217.826
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,337.2,20,bf16,8192,217.623
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,337.3,20,bf16,8192,216.109
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,337.4,20,bf16,8192,218.096
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,337.5,20,bf16,8192,217.739
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,337.6,20,bf16,8192,217.575
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,337.7,20,bf16,8192,217.851
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,337.8,20,bf16,8192,217.8
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,337.91,20,bf16,8192,216.042
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,338.01,20,bf16,8192,217.842
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,338.11,20,bf16,8192,217.783
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,338.21,20,bf16,8192,217.868
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,338.31,20,bf16,8192,217.737
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,338.41,20,bf16,8192,217.869
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,338.51,20,bf16,8192,216.247
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,338.61,20,bf16,8192,218.098
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,338.72,20,bf16,8192,217.597
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,338.82,20,bf16,8192,217.961
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,338.92,20,bf16,8192,217.767
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,339.02,20,bf16,8192,217.486
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,339.12,20,bf16,8192,215.844
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,339.22,20,bf16,8192,217.953
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,339.32,20,bf16,8192,217.805
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,339.42,20,bf16,8192,217.763
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,339.52,20,bf16,8192,217.731
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,339.63,20,bf16,8192,217.492
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,339.73,20,bf16,8192,216.056
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,339.83,20,bf16,8192,217.989
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,339.93,20,bf16,8192,217.919
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,340.03,20,bf16,8192,217.917
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,340.13,20,bf16,8192,217.962
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,340.23,20,bf16,8192,217.785
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,340.33,20,bf16,8192,216.285
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,340.43,20,bf16,8192,218.166
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,340.54,20,bf16,8192,217.893
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,340.64,20,bf16,8192,218.006
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,340.74,20,bf16,8192,217.947
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,340.84,20,bf16,8192,217.95
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,340.94,20,bf16,8192,216.051
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,341.04,20,bf16,8192,218.22
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,341.14,20,bf16,8192,217.991
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,341.24,20,bf16,8192,218.022
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,341.34,20,bf16,8192,217.697
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,341.44,20,bf16,8192,218.199
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,341.55,20,bf16,8192,216.539
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,341.65,20,bf16,8192,218.078
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,341.75,20,bf16,8192,217.919
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,341.85,20,bf16,8192,217.849
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,341.95,20,bf16,8192,217.765
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,342.05,20,bf16,8192,217.956
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,342.15,20,bf16,8192,216.336
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,342.25,20,bf16,8192,217.792
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,342.35,20,bf16,8192,217.853
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,342.46,20,bf16,8192,217.339
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,342.56,20,bf16,8192,217.364
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,342.66,20,bf16,8192,217.998
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,342.76,20,bf16,8192,216.332
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,342.86,20,bf16,8192,217.973
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,342.96,20,bf16,8192,217.708
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,343.06,20,bf16,8192,217.617
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,343.16,20,bf16,8192,217.657
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,343.26,20,bf16,8192,217.404
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,343.37,20,bf16,8192,216.284
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,343.47,20,bf16,8192,217.776
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,343.57,20,bf16,8192,217.902
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,343.67,20,bf16,8192,217.715
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,343.77,20,bf16,8192,217.701
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,343.87,20,bf16,8192,217.558
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,343.97,20,bf16,8192,216.331
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,344.07,20,bf16,8192,217.935
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,344.17,20,bf16,8192,217.595
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,344.28,20,bf16,8192,217.637
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,344.38,20,bf16,8192,217.623
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,344.48,20,bf16,8192,217.625
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,344.58,20,bf16,8192,216.362
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,344.68,20,bf16,8192,217.568
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,344.78,20,bf16,8192,217.82
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,344.88,20,bf16,8192,217.89
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,344.98,20,bf16,8192,217.747
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,345.08,20,bf16,8192,217.847
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,345.19,20,bf16,8192,216.367
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,345.29,20,bf16,8192,217.946
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,345.39,20,bf16,8192,218.012
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,345.49,20,bf16,8192,217.724
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,345.59,20,bf16,8192,218.026
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,345.69,20,bf16,8192,217.704
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,345.79,20,bf16,8192,215.524
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,345.89,20,bf16,8192,217.618
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,345.99,20,bf16,8192,217.893
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,346.1,20,bf16,8192,218.161
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,346.2,20,bf16,8192,218.018
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,346.3,20,bf16,8192,217.125
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,346.4,20,bf16,8192,217.952
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,346.5,20,bf16,8192,217.937
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,346.6,20,bf16,8192,218.04
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,346.7,20,bf16,8192,217.975
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,346.8,20,bf16,8192,217.787
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,346.9,20,bf16,8192,217.669
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,347.0,20,bf16,8192,216.725
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,347.11,20,bf16,8192,217.831
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,347.21,20,bf16,8192,217.895
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,347.31,20,bf16,8192,217.46
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,347.41,20,bf16,8192,217.715
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,347.51,20,bf16,8192,216.432
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,347.61,20,bf16,8192,217.631
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,347.71,20,bf16,8192,217.745
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,347.81,20,bf16,8192,217.71
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,347.91,20,bf16,8192,217.786
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,348.02,20,bf16,8192,217.811
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,348.12,20,bf16,8192,216.47
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,348.22,20,bf16,8192,217.686
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,348.32,20,bf16,8192,217.517
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,348.42,20,bf16,8192,217.896
GPU-38ba4f51-a57b-4ca5-e2ab-74396ae57bdb,NVIDIA GeForce RTX 5090,348.52,20,bf16,8192,217.911
